Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,AH,RH_type,id
2004-11-25,21:00:00,2.6,1190.0,-200,11.390415353631731,1028.25,355.0,654.25,129.0,1286.75,1329.25,10.674999952316,0.767350058709161,Slightly Elevated,6244
2004-11-25,22:00:00,2.0,1128.25,-200,7.760400228527269,889.25,296.0,742.75,110.0,1159.75,1212.25,9.9750001430511,0.7575639106774034,Elevated,6245
2004-11-25,23:00:00,1.8,1104.5,-200,7.60529263256302,882.75,266.0,746.75,102.0,1179.75,1179.25,9.875,0.7565748403895568,Elevated,6246
2004-11-26,00:00:00,2.5,1151.5,-200,9.507952908441492,959.0,373.0,688.75,114.0,1231.5,1231.0,9.2749998569489,0.7554405183371696,Elevated,6247
2004-11-26,01:00:00,2.3,1140.5,-200,9.711401368340608,966.75,417.0,697.75,117.0,1245.0,1214.25,9.0999999046326,0.7606746757199179,Elevated,6248
2004-11-26,02:00:00,2.1,1121.0,-200,8.050252104073985,901.25,308.0,712.25,98.0,1215.25,1134.0,8.8500001430511,0.8179855430356222,High,6249
2004-11-26,03:00:00,1.5,1042.5,-200,5.860115705535284,805.25,-200.0,798.25,-200.0,1154.5,992.0,9.0749998092651,0.842935292881063,High,6250
2004-11-26,04:00:00,-200.0,1090.25,-200,6.641075851641665,841.0,209.0,757.25,79.0,1202.25,988.75,8.7000000476837,0.8753209964845865,High,6251
2004-11-26,05:00:00,1.2,982.0,-200,4.770186875228047,751.75,196.0,844.0,77.0,1152.5,897.0,8.9750001430511,0.887344784472145,High,6252
2004-11-26,06:00:00,1.0,974.0,-200,4.591495033754221,742.5,203.0,863.5,75.0,1154.5,884.5,9.0999999046326,0.8944006046107116,High,6253
2004-11-26,07:00:00,1.7,1117.75,-200,8.381735969623461,914.75,393.0,730.75,95.0,1289.25,1059.25,9.2749998569489,0.9006725028046264,High,6254
2004-11-26,08:00:00,4.3,1507.75,-200,23.05627912378712,1379.0,864.0,495.5,137.0,1766.5,1566.75,9.9500000476837,0.917934383390558,High,6255
2004-11-26,09:00:00,5.8,1520.75,-200,26.625889760851624,1469.75,960.0,456.25,149.0,1857.25,1726.5,10.575000047684,0.927205862497941,High,6256
2004-11-26,10:00:00,5.6,1562.25,-200,26.131290837657744,1457.5,1056.0,458.0,197.0,1770.0,2020.75,12.425000190735,0.9310134225368232,Elevated,6257
2004-11-26,11:00:00,4.0,1392.0,-200,16.412828604275592,1192.25,856.0,542.5,183.0,1508.0,1795.25,13.674999952316,0.9335318467775853,Slightly Elevated,6258
2004-11-26,12:00:00,4.0,1438.5,-200,18.94778792993442,1266.75,854.0,522.0,179.0,1586.25,1851.5,14.850000143051,0.9564151552439901,Slightly Elevated,6259
2004-11-26,13:00:00,4.9,1538.5,-200,22.74267255114603,1370.75,854.0,487.5,196.0,1712.25,1942.75,15.475000143051,0.9814012643077471,Slightly Elevated,6260
2004-11-26,14:00:00,5.6,1608.0,-200,27.15508831819855,1482.75,949.0,446.0,208.0,1844.75,2057.5,15.799999952316,1.002583482073583,Slightly Elevated,6261
2004-11-26,15:00:00,5.1,1588.75,-200,24.114824652617166,1406.5,932.0,555.5,203.0,1756.5,1971.5,15.75,1.0291958434337232,Slightly Elevated,6262
2004-11-26,16:00:00,6.2,1704.0,-200,29.136830097329863,1530.5,1071.0,507.25,213.0,1903.5,2097.5,15.699999809265,1.0432316641723247,Slightly Elevated,6263
2004-11-26,17:00:00,7.7,1821.5,-200,35.97471240872092,1685.5,1134.0,387.0,233.0,2077.0,2243.75,15.450000047684,1.0670314245446608,Elevated,6264
2004-11-26,18:00:00,10.1,1956.0,-200,45.24362184824137,1876.75,1389.0,347.25,255.0,2338.0,2465.0,15.500000238419,1.097947065838035,Elevated,6265
2004-11-26,19:00:00,6.4,1676.25,-200,30.713161327984057,1567.5,866.0,443.5,170.0,1982.5,2095.5,15.575000047684,1.1396122163050202,Elevated,6266
2004-11-26,20:00:00,7.7,1833.75,-200,37.70882937137427,1722.75,947.0,399.5,167.0,2204.25,2190.25,15.050000190735,1.1394478739503766,Elevated,6267
2004-11-26,21:00:00,8.1,1759.25,-200,31.61263865087512,1588.25,1155.0,437.25,205.0,1971.25,2234.25,14.575000047684,1.116404436744513,Elevated,6268
2004-11-26,22:00:00,4.7,1518.25,-200,19.859833944162197,1292.5,798.0,514.75,170.0,1601.5,2048.25,13.75,1.0608873370180754,Elevated,6269
2004-11-26,23:00:00,4.3,1502.0,-200,18.555071186008306,1255.5,696.0,559.5,154.0,1568.25,2043.5,13.424999952316,1.0578728947057179,Elevated,6270
2004-11-27,00:00:00,4.1,1499.0,-200,16.91072262970474,1207.25,654.0,748.0,143.0,1529.5,1880.5,12.950000047684,1.0956994677817107,High,6271
2004-11-27,01:00:00,4.2,1530.5,-200,17.95973037295499,1238.25,685.0,619.0,140.0,1582.5,1774.0,12.700000286102,1.1338639942568198,High,6272
2004-11-27,02:00:00,3.8,1424.0,-200,14.878242654505954,1144.75,574.0,641.25,122.0,1481.5,1614.75,12.424999952316,1.1269216076493695,High,6273
2004-11-27,03:00:00,2.7,1279.25,-200,10.224662143952827,986.0,-200.0,756.0,-200.0,1361.5,1473.0,11.899999856949,1.107462662528456,High,6274
2004-11-27,04:00:00,2.4,1250.25,-200,9.05532769248143,941.5,319.0,754.5,103.0,1323.25,1379.5,11.875,1.1198987755402579,High,6275
2004-11-27,05:00:00,2.0,1188.5,-200,7.299092625761445,869.75,263.0,820.75,97.0,1271.5,1250.5,13.200000047684,1.1458914013568586,High,6276
2004-11-27,06:00:00,1.7,1197.0,-200,7.563761174473438,881.0,320.0,820.25,99.0,1295.25,1173.0,12.299999952316,1.1674480963423197,High,6277
2004-11-27,07:00:00,2.1,1273.25,-200,9.15795459328947,945.5,439.0,728.75,110.0,1348.75,1216.75,12.799999952316,1.1897797536939803,High,6278
2004-11-27,08:00:00,2.5,1297.75,-200,11.081746852795824,1017.25,398.0,727.0,110.0,1417.75,1192.5,13.724999904633,1.1932075991268052,High,6279
2004-11-27,09:00:00,3.8,1452.5,-200,16.338692140528853,1190.0,637.0,583.0,121.0,1644.0,1357.75,13.449999809265,1.2104381223202945,High,6280
2004-11-27,10:00:00,3.9,1491.5,-200,17.763125201220774,1232.5,699.0,561.0,122.0,1671.75,1480.75,13.775000095367,1.2201451779813877,High,6281
2004-11-27,11:00:00,4.2,1481.25,-200,16.73573832040316,1202.0,699.0,767.5,136.0,1638.75,1531.5,15.050000190735,1.24399993150013,High,6282
2004-11-27,12:00:00,4.0,1523.5,-200,17.601408620175995,1227.75,707.0,853.0,170.0,1645.5,1675.0,15.800000429153,1.255680163473449,High,6283
2004-11-27,13:00:00,4.4,1561.75,-200,19.405953728009944,1279.75,743.0,479.25,156.0,1711.25,1709.25,15.350000143051,1.2699616024151799,High,6284
2004-11-27,14:00:00,4.7,1567.0,-200,20.11991542874835,1299.75,745.0,472.75,158.0,1752.75,1742.5,15.625,1.2595547068676263,High,6285
2004-11-27,15:00:00,4.6,1567.75,-200,19.414810317786973,1280.0,741.0,478.75,174.0,1703.0,1774.0,16.250000476837,1.2595861321488884,Elevated,6286
2004-11-27,16:00:00,4.8,1621.75,-200,20.544486347220282,1311.5,765.0,477.0,187.0,1726.5,1803.75,16.449999809265,1.2661873412391034,Elevated,6287
2004-11-27,17:00:00,4.5,1515.0,-200,18.68558708344802,1259.25,632.0,507.75,147.0,1695.0,1554.75,15.625000238419,1.2379598336265887,High,6288
2004-11-27,18:00:00,5.6,1603.0,-200,24.51454576201699,1416.75,808.0,458.75,136.0,1871.0,1620.75,14.200000286102,1.2202012530136699,High,6289
2004-11-27,19:00:00,4.9,1514.0,-200,21.349567084552493,1333.5,703.0,489.0,134.0,1754.75,1613.75,14.0,1.1864776085401645,High,6290
2004-11-27,20:00:00,5.3,1567.0,-200,23.53492475843005,1391.5,764.0,469.75,126.0,1820.75,1637.0,13.275000333786,1.1506481378534845,High,6291
2004-11-27,21:00:00,4.6,1379.75,-200,15.452209964915284,1162.75,667.0,573.0,130.0,1546.75,1484.5,13.724999904633,1.1326486303886427,High,6292
2004-11-27,22:00:00,2.4,1213.75,-200,9.850263360273429,972.0,355.0,662.75,98.0,1358.5,1280.25,12.775000095367,1.085296984628713,High,6293
2004-11-27,23:00:00,2.7,1225.0,-200,10.103670544085142,981.5,359.0,655.5,89.0,1357.5,1236.0,11.225000143051,1.04145013932389,High,6294
2004-11-28,00:00:00,2.5,1249.5,-200,10.292144855986233,988.5,327.0,664.5,88.0,1342.5,1204.25,10.575000047684,1.013294414598031,High,6295
2004-11-28,01:00:00,2.3,1143.25,-200,7.575617411398994,881.5,289.0,737.5,86.0,1259.75,1068.5,10.799999952316,1.002704503747498,High,6296
2004-11-28,02:00:00,-200.0,1046.25,-200,6.11219638745319,817.0,-200.0,790.25,-200.0,1213.5,957.25,10.5,0.9975595730415757,High,6297
2004-11-28,03:00:00,1.3,953.0,-200,4.205894718223859,722.0,138.0,911.0,70.0,1148.0,827.5,10.325000047684,0.9743028433469162,High,6298
2004-11-28,04:00:00,1.0,912.66666666667,-200,3.1125911650019615,659.0,86.0,1010.0,55.0,1121.3333333333,747.66666666667,10.266666412354,0.9362209568990111,High,6299
2004-11-28,05:00:00,0.9,857.75,-200,1.6160243102724736,554.25,60.0,1207.0,45.0,1046.5,663.25,11.200000286102,0.9158926481074091,Elevated,6300
2004-11-28,06:00:00,0.7,848.0,-200,1.687268997808763,560.0,62.0,1206.25,44.0,1045.25,644.0,8.9000000953674,0.8803926039452334,High,6301
2004-11-28,07:00:00,0.8,871.25,-200,1.5400756914672522,548.0,73.0,1197.0,50.0,1025.0,661.75,9.5000002384186,0.8719048763022879,High,6302
2004-11-28,08:00:00,1.0,908.75,-200,2.5592350939608455,623.5,157.0,1055.75,74.0,1072.5,736.0,8.5500001907349,0.8616552343673344,High,6303
2004-11-28,09:00:00,1.1,906.25,-200,2.7680827057444795,637.25,166.0,1024.0,81.0,1070.0,761.25,8.5999999046326,0.8586295455531434,High,6304
2004-11-28,10:00:00,0.8,858.5,-200,1.856401197258284,573.25,98.0,1126.0,65.0,1039.0,695.5,9.6500000953674,0.8649338647937035,High,6305
2004-11-28,11:00:00,1.4,1027.5,-200,5.181562928768256,772.5,153.0,877.25,76.0,1194.25,870.5,11.075000047684,0.8979428010297065,Elevated,6306
2004-11-28,12:00:00,2.2,1088.75,-200,6.512662727014059,835.25,307.0,777.5,110.0,1215.5,1003.5,11.774999856949,0.896555573264945,Elevated,6307
2004-11-28,13:00:00,2.7,1184.0,-200,9.3841674128223,954.25,416.0,701.0,124.0,1313.25,1133.25,12.125,0.9135345775038982,Elevated,6308
2004-11-28,14:00:00,2.3,1136.25,-200,8.153992895574259,905.5,346.0,728.5,120.0,1274.0,1140.25,12.625000238419,0.9208614069782651,Elevated,6309
2004-11-28,15:00:00,1.9,1068.75,-200,6.941043175885108,854.25,252.0,779.75,99.0,1241.5,998.75,13.449999809265,0.9513053287098218,Elevated,6310
2004-11-28,16:00:00,2.7,1214.0,-200,8.562103762401971,922.0,326.0,740.75,117.0,1273.25,1123.5,13.25,0.9596773158431952,Elevated,6311
2004-11-28,17:00:00,3.2,1211.75,-200,8.649763222680718,925.5,490.0,720.25,132.0,1282.75,1193.0,11.174999713898,0.9405987205384788,High,6312
2004-11-28,18:00:00,3.2,1217.5,-200,10.090264949394179,981.0,452.0,676.5,113.0,1335.25,1258.0,9.6499998569489,0.9183544805201217,High,6313
2004-11-28,19:00:00,3.5,1278.5,-200,12.572578807441328,1069.25,542.0,627.75,117.0,1417.75,1356.0,9.8750002384186,0.9295758876291788,High,6314
2004-11-28,20:00:00,4.5,1382.0,-200,16.53670720053285,1196.0,605.0,572.5,127.0,1543.0,1468.25,10.375,0.93941113533802,High,6315
2004-11-28,21:00:00,4.1,1292.0,-200,13.039874732903334,1085.0,577.0,619.75,132.0,1438.25,1390.25,10.274999856949,0.9398577771771953,High,6316
2004-11-28,22:00:00,3.3,1249.5,-200,12.119817295667167,1053.75,491.0,634.25,121.0,1406.75,1347.5,10.350000143051,0.9469897115161031,High,6317
2004-11-28,23:00:00,3.1,1260.25,-200,11.425719882766227,1029.5,492.0,638.5,122.0,1378.25,1354.75,10.5,0.9566291902770698,High,6318
2004-11-29,00:00:00,3.0,1202.75,-200,10.285388069339872,988.25,412.0,657.75,113.0,1350.0,1314.5,10.200000047684,0.9757066586919454,High,6319
2004-11-29,01:00:00,2.3,1145.75,-200,8.00770000240378,899.5,283.0,718.25,99.0,1280.25,1183.25,9.9250001907349,0.9839647506449752,High,6320
2004-11-29,02:00:00,2.3,1129.5,-200,8.074610745890912,902.25,280.0,715.25,86.0,1289.0,1116.75,9.7750000953674,0.9855299613327847,High,6321
2004-11-29,03:00:00,1.7,1032.0,-200,4.872897842883733,757.0,-200.0,837.0,-200.0,1181.5,1000.75,9.4749999046326,0.9692691137264136,High,6322
2004-11-29,04:00:00,1.5,993.25,-200,4.159859302225085,719.5,156.0,890.75,66.0,1143.0,924.75,8.9000000953674,0.9486644106662488,High,6323
2004-11-29,05:00:00,1.3,986.75,-200,4.917202113783631,759.25,166.0,856.25,67.0,1162.0,940.0,8.8499999046326,0.9529403369627107,High,6324
2004-11-29,06:00:00,1.4,1017.5,-200,5.738409861607065,799.5,225.0,820.5,78.0,1185.25,956.25,8.7499997615814,0.952605477580025,High,6325
2004-11-29,07:00:00,2.0,1129.0,-200,9.817124758804077,970.75,325.0,707.0,90.0,1315.25,1064.0,8.7249999046326,0.9453853686183452,High,6326
2004-11-29,08:00:00,4.2,1439.5,-200,20.553560815590874,1311.75,760.0,536.5,120.0,1656.75,1515.25,9.625,0.9686828921129226,High,6327
2004-11-29,09:00:00,5.9,1608.5,-200,29.538183335980193,1540.0,948.0,486.0,139.0,1961.0,1802.75,11.275000095367,1.0047917437532332,High,6328
2004-11-29,10:00:00,6.3,1573.25,-200,28.299541031454783,1510.5,1044.0,531.25,172.0,1916.25,1926.75,13.75,1.0718445182976997,Elevated,6329
2004-11-29,11:00:00,6.6,1705.25,-200,30.487339197770343,1562.25,1172.0,473.0,232.0,1987.5,2196.75,14.900000095367,1.0929024518567836,Elevated,6330
2004-11-29,12:00:00,5.0,1551.25,-200,22.97056849706705,1376.75,1000.0,563.75,168.0,1734.25,2037.75,15.275000095367,1.0898031317604644,Elevated,6331
2004-11-29,13:00:00,2.5,1162.5,-200,11.053865490184924,1016.25,366.0,781.25,120.0,1363.0,1338.75,18.625,1.0424551959282216,Ideal,6332
2004-11-29,14:00:00,2.6,1185.75,-200,12.801609521790523,1077.0,346.0,796.75,121.0,1404.25,1328.0,18.599999904633,1.0450927453598282,Ideal,6333
2004-11-29,15:00:00,1.9,1165.75,-200,10.79738414281125,1007.0,289.0,774.75,117.0,1390.5,1227.25,18.374999523163,1.0453236231048761,Ideal,6334
2004-11-29,16:00:00,2.3,1200.0,-200,11.355157414476496,1027.0,316.0,759.5,121.0,1415.5,1199.0,17.949999809265,1.0487668606040537,Slightly Elevated,6335
2004-11-29,17:00:00,1.9,1134.25,-200,8.080705308155137,902.5,238.0,820.75,107.0,1299.25,1045.75,18.0,1.062244754685783,Slightly Elevated,6336
2004-11-29,18:00:00,2.3,1160.75,-200,10.04340513884873,979.25,267.0,757.5,115.0,1375.25,1132.25,16.72500038147,1.0813348881922928,Slightly Elevated,6337
2004-11-29,19:00:00,1.8,1117.25,-200,7.322455859811446,870.75,182.0,781.25,94.0,1320.25,985.5,17.275000095367,1.1137015395625631,Slightly Elevated,6338
2004-11-29,20:00:00,1.9,1114.25,-200,7.345850917150339,871.75,197.0,857.0,98.0,1309.5,991.25,16.75,1.1109288156466186,Slightly Elevated,6339
2004-11-29,21:00:00,1.4,1021.5,-200,4.620274381419234,744.0,149.0,1224.0,87.0,1209.5,846.5,16.5,1.1020753847265763,Slightly Elevated,6340
2004-11-29,22:00:00,1.2,996.25,-200,3.9868992729385573,710.0,124.0,1699.25,78.0,1182.0,783.0,16.250000476837,1.0941165229924805,Slightly Elevated,6341
2004-11-29,23:00:00,1.0,1001.5,-200,3.879278572342914,704.0,105.0,1472.25,69.0,1202.25,752.25,16.024999856949,1.1126726481513232,Elevated,6342
2004-11-30,00:00:00,1.2,1032.25,-200,3.5941382910062885,687.75,109.0,1514.25,67.0,1199.75,737.25,15.649999856949,1.1763476738457854,Elevated,6343
2004-11-30,01:00:00,1.4,1052.0,-200,5.051139066879943,766.0,169.0,1031.0,81.0,1301.75,796.0,13.799999713898,1.2621352029999346,High,6344
2004-11-30,02:00:00,1.2,1013.75,-200,4.481885361504611,736.75,124.0,1509.0,75.0,1287.75,765.0,13.225000143051,1.2779016183373366,High,6345
2004-11-30,03:00:00,0.8,896.5,-200,1.9518462020878005,580.5,-200.0,1183.75,-200.0,1181.0,635.5,13.600000143051,1.2844992938451998,High,6346
2004-11-30,04:00:00,0.6,877.75,-200,1.197502764718959,518.0,50.0,1293.75,42.0,1148.75,539.25,13.799999952316,1.2766605910865834,High,6347
2004-11-30,05:00:00,0.6,840.0,-200,1.3785107421694542,534.25,47.0,1267.5,38.0,1109.0,483.25,13.625,1.1720276316761766,High,6348
2004-11-30,06:00:00,0.7,879.25,-200,1.8825269875038075,575.25,110.0,1261.5,64.0,1111.0,536.75,11.5,1.102523909123414,High,6349
2004-11-30,07:00:00,1.1,998.5,-200,3.6374012458141878,690.25,193.0,1027.25,86.0,1192.25,706.75,11.849999904633,1.1180902127312793,High,6350
2004-11-30,08:00:00,2.5,1251.0,-200,11.012099605331478,1014.75,475.0,750.75,127.0,1452.75,1070.0,12.349999904633,1.1282877386819028,High,6351
2004-11-30,09:00:00,3.6,1350.75,-200,17.52502620584379,1225.5,420.0,648.25,122.0,1649.0,1248.25,12.975000143051,1.131718810345985,High,6352
2004-11-30,10:00:00,3.6,1312.0,-200,15.921292035641553,1177.25,439.0,710.75,141.0,1588.25,1261.25,13.724999904633,1.1076436185755398,High,6353
2004-11-30,11:00:00,3.3,1201.25,-200,13.431043277829003,1098.0,461.0,763.25,139.0,1500.0,1209.0,13.950000286102,1.124441418385356,High,6354
2004-11-30,12:00:00,2.0,1119.5,-200,8.813568113776512,932.0,238.0,896.75,105.0,1300.75,1038.5,14.600000143051,1.088022201062606,Elevated,6355
2004-11-30,13:00:00,1.9,1071.0,-200,9.410170035043505,955.25,232.0,940.0,103.0,1311.25,976.75,14.875000238419,1.0062679251486877,Slightly Elevated,6356
2004-11-30,14:00:00,2.2,1084.75,-200,9.71799477904004,967.0,241.0,942.5,108.0,1320.75,975.75,14.900000095367,0.9838648125347033,Slightly Elevated,6357
2004-11-30,15:00:00,2.2,1112.5,-200,10.070170786659784,980.25,278.0,984.0,109.0,1310.75,995.25,15.250000238419,0.935718174782104,Slightly Elevated,6358
2004-11-30,16:00:00,3.8,1309.75,-200,20.16490280922038,1301.0,496.0,745.75,149.0,1694.0,1350.0,14.625,0.9366707357351397,Slightly Elevated,6359
2004-11-30,17:00:00,3.5,1182.75,-200,14.150622610386957,1121.5,464.0,896.5,143.0,1475.75,1215.0,12.625,0.9026553412615594,Elevated,6360
2004-11-30,18:00:00,5.2,1361.5,-200,22.818530219642568,1372.75,600.0,755.25,159.0,1697.75,1460.75,11.924999952316,0.8673546745688252,Elevated,6361
2004-11-30,19:00:00,6.3,1408.3333333333,-200,27.96064452350649,1502.3333333333,692.0,640.0,178.0,1843.0,1598.0,11.633333206177,0.8789232816253749,Elevated,6362
2004-11-30,20:00:00,6.8,1471.25,-200,30.347900737549278,1559.0,731.0,605.25,168.0,1938.75,1668.5,11.5,0.9206887407181694,Elevated,6363
2004-11-30,21:00:00,4.1,1157.25,-200,12.39647667432799,1063.25,491.0,905.25,160.0,1394.0,1223.0,10.700000047684,0.9502242593223724,High,6364
2004-11-30,22:00:00,2.3,1061.0,-200,8.00162898062799,899.25,284.0,1067.25,117.0,1276.5,939.0,9.5500001907349,0.9898610506563281,High,6365
2004-11-30,23:00:00,1.9,1005.5,-200,6.534918634306473,836.25,245.0,1226.0,113.0,1209.75,901.75,9.625,0.9578964494881311,High,6366
2004-12-01,00:00:00,2.2,1039.25,-200,7.534155226996669,879.75,273.0,1197.75,113.0,1251.0,933.0,9.8000001907349,0.9625977043508386,High,6367
2004-12-01,01:00:00,1.3,885.5,-200,3.781731313612756,698.5,157.0,1900.0,94.0,1106.0,765.5,10.125,0.9322295504450664,High,6368
2004-12-01,02:00:00,1.2,900.25,-200,3.830372555883701,701.25,117.0,1955.25,76.0,1126.75,748.75,9.1499996185303,0.9298783088530568,High,6369
2004-12-01,03:00:00,0.9,855.5,-200,3.0278593859425342,653.75,-200.0,2042.25,-200.0,1100.25,708.5,8.7000000476837,0.9294471171326959,High,6370
2004-12-01,04:00:00,-200.0,856.5,-200,2.7796748221150374,638.0,123.0,2061.0,68.0,1082.5,746.0,8.474999666214,0.9073813997359345,High,6371
2004-12-01,05:00:00,0.6,843.75,-200,2.4813419346402656,618.25,100.0,2095.25,63.0,1063.5,756.5,8.3499999046326,0.8861263716002815,High,6372
2004-12-01,06:00:00,0.9,926.5,-200,3.314161113142046,671.25,135.0,2009.25,74.0,1097.75,791.75,8.9249997138977,0.9067397454746814,High,6373
2004-12-01,07:00:00,1.4,1006.5,-200,7.004007405520964,857.0,301.0,1698.75,96.0,1248.25,921.0,8.6749999523163,0.9096184778340207,High,6374
2004-12-01,08:00:00,3.4,1317.75,-200,18.12283873003841,1243.0,641.0,1260.75,121.0,1637.5,1318.25,9.0499999523163,0.9203067016279863,High,6375
2004-12-01,09:00:00,5.0,1396.25,-200,24.602664186041885,1419.0,849.0,1104.25,145.0,1799.25,1546.75,9.5499999523163,0.9338086314326566,High,6376
2004-12-01,10:00:00,4.7,1336.5,-200,19.69021852480539,1287.75,861.0,1191.75,158.0,1648.25,1516.0,10.375,0.9560908066416886,High,6377
2004-12-01,11:00:00,3.2,1202.25,-200,12.987594194106657,1083.25,629.0,1375.75,143.0,1410.25,1339.5,10.974999904633,0.9736111535607223,High,6378
2004-12-01,12:00:00,3.5,1308.75,-200,17.06970991079572,1212.0,737.0,1267.0,182.0,1533.25,1556.25,13.75,0.9959270704196435,Elevated,6379
2004-12-01,13:00:00,4.0,1350.75,-200,19.335163043635053,1277.75,712.0,1248.75,163.0,1623.0,1582.25,13.599999904633,1.016669190617019,Elevated,6380
2004-12-01,14:00:00,5.7,1501.25,-200,28.445314951633073,1514.0,933.0,1089.75,178.0,1898.25,1790.5,13.699999809265,1.038003902463501,Elevated,6381
2004-12-01,15:00:00,5.0,1425.5,-200,22.903998786654718,1375.0,836.0,1143.25,162.0,1751.25,1630.5,12.950000047684,1.086032602292738,High,6382
2004-12-01,16:00:00,5.6,1544.25,-200,25.650624553292012,1445.5,987.0,1070.25,171.0,1834.25,1679.0,12.650000095367,1.1251196558493977,High,6383
2004-12-01,17:00:00,6.2,1566.0,-200,26.778087428559793,1473.5,985.0,1048.75,174.0,1887.0,1681.25,12.274999856949,1.1342397417135137,High,6384
2004-12-01,18:00:00,7.5,1547.0,-200,29.20004599895734,1532.0,1040.0,1009.0,185.0,1972.25,1718.0,12.349999904633,1.1279299845289397,High,6385
2004-12-01,19:00:00,3.0,1123.75,-200,11.932059899493012,1047.25,401.0,1401.0,126.0,1418.5,1193.25,12.5,1.048937658723055,High,6386
2004-12-01,20:00:00,2.6,1090.0,-200,10.090264949394179,981.0,279.0,1513.25,113.0,1390.0,1044.0,11.849999904633,1.0543576789268447,High,6387
2004-12-01,21:00:00,2.1,1033.75,-200,7.182754330642859,864.75,280.0,1731.75,111.0,1280.25,924.75,11.324999809265,1.0696594726266626,High,6388
2004-12-01,22:00:00,1.8,1040.25,-200,7.0557037905723865,859.25,280.0,1704.5,107.0,1292.5,888.75,11.125000238419,1.1136893987013157,High,6389
2004-12-01,23:00:00,2.0,1060.0,-200,7.475091907282833,877.25,327.0,1647.5,107.0,1313.25,928.5,11.274999856949,1.1089082974892128,High,6390
2004-12-02,00:00:00,2.2,1075.5,-200,8.09900075580435,903.25,316.0,1627.0,102.0,1329.75,958.25,11.649999856949,1.1081604272854704,High,6391
2004-12-02,01:00:00,1.9,975.0,-200,5.482764633691687,787.25,223.0,1811.5,96.0,1237.75,844.25,11.724999904633,1.0688873345646401,High,6392
2004-12-02,02:00:00,1.6,986.75,-200,5.670101821547905,796.25,180.0,1788.5,86.0,1253.75,830.0,11.749999761581,1.0812861307888422,High,6393
2004-12-02,03:00:00,1.1,928.0,-200,3.7949708199494,699.25,-200.0,1930.25,-200.0,1197.75,784.75,11.875,1.085552432659655,High,6394
2004-12-02,04:00:00,0.9,889.0,-200,2.904606217271302,646.0,131.0,2047.0,70.0,1162.5,743.0,11.999999761581,1.0824643300319592,High,6395
2004-12-02,05:00:00,0.7,880.25,-200,2.357412445829233,609.75,101.0,2094.75,59.0,1149.5,711.25,12.049999952316,1.094035168689024,High,6396
2004-12-02,06:00:00,0.9,919.0,-200,4.00495801135597,711.0,189.0,1666.5,74.0,1194.75,818.75,12.399999856949,1.0813246058008423,High,6397
2004-12-02,07:00:00,1.4,1073.0,-200,7.223382076068705,866.5,336.0,767.5,89.0,1328.75,981.25,12.474999904633,1.1020659341844528,High,6398
2004-12-02,08:00:00,4.2,1435.0,-200,21.60849157827296,1340.5,804.0,501.0,131.0,1787.25,1479.75,12.900000095367,1.0936720378060003,High,6399
2004-12-02,09:00:00,5.0,1477.25,-200,27.884805057911585,1500.5,860.0,443.75,139.0,1972.25,1691.25,13.299999952316,1.0749229586317433,High,6400
2004-12-02,10:00:00,4.4,1336.5,-200,19.220363509402905,1274.5,745.0,524.5,145.0,1655.25,1547.5,14.299999952316,1.0711422827300456,Elevated,6401
2004-12-02,11:00:00,3.4,1307.75,-200,16.355154543742813,1190.5,685.0,537.0,137.0,1559.0,1523.25,15.350000143051,1.1071015640232027,Elevated,6402
2004-12-02,12:00:00,2.8,1244.5,-200,14.807148739274531,1142.5,639.0,568.75,128.0,1531.0,1406.0,15.925000190735,1.1272617736550958,Elevated,6403
2004-12-02,13:00:00,3.4,1294.75,-200,16.84397045027618,1205.25,668.0,537.75,128.0,1578.5,1476.25,16.424999713898,1.1464982470389384,Elevated,6404
2004-12-02,14:00:00,2.9,1338.25,-200,16.93578371059941,1208.0,469.0,539.25,123.0,1600.25,1480.75,18.049999713898,1.1901430988825141,Slightly Elevated,6405
2004-12-02,15:00:00,3.9,1405.25,-200,19.01797109049921,1268.75,605.0,500.25,136.0,1734.5,1533.5,19.22500038147,1.2757406752200837,Slightly Elevated,6406
2004-12-02,16:00:00,4.0,1456.25,-200,19.815138179390114,1291.25,641.0,489.75,137.0,1752.75,1592.25,18.14999961853,1.2821506434824828,Elevated,6407
2004-12-02,17:00:00,4.9,1515.75,-200,24.769477718124126,1423.25,774.0,455.25,151.0,1880.75,1688.0,16.724999427795,1.270686460346297,Elevated,6408
2004-12-02,18:00:00,7.7,1707.0,-200,37.61483917977343,1720.75,1001.0,374.5,171.0,2260.0,1939.75,15.800000190735,1.2601360712971899,High,6409
2004-12-02,19:00:00,9.4,1815.5,-200,43.943153517051044,1851.0,1184.0,340.75,171.0,2404.5,2068.5,15.400000095367,1.2687594786932204,High,6410
2004-12-02,20:00:00,7.8,1713.25,-200,36.58755654836135,1698.75,1020.0,371.25,161.0,2196.0,1942.5,15.350000143051,1.2647638895858249,High,6411
2004-12-02,21:00:00,6.6,1645.75,-200,30.79937563105416,1569.5,964.0,401.25,154.0,2048.75,1846.0,15.275000095367,1.2691378155858013,High,6412
